dept,division,code,name,last_name,first_name,term,year,item1,item2,item3,item4,item5,item6,enthusiasm,workload,recommend,invited,respondents,course
ANT,ARTSC,ANT200Y1,Intro Archaeology,Patton,Anna,Winter,2017,3.9,4.0,4.0,3.9,3.8,3.6,3.7,3.3,3.7,124.0,45,Intro Archaeology ANT200Y1-Y-LEC0101
ANT,ARTSC,ANT203Y1,Nature of Humans,Viola,T.,Winter,2017,3.8,3.7,3.2,3.1,2.9,2.9,3.5,3.3,2.9,137.0,55,Nature of Humans ANT203Y1-Y-LEC5101
ANT,ARTSC,ANT204H1,Ant of Contemp World,Bright,Kristin,Winter,2017,3.4,3.4,3.1,3.3,3.4,2.9,3.5,3.8,2.8,268.0,85,Ant of Contemp World ANT204H1-S-LEC0101
ANT,ARTSC,ANT253H1,Language & Society,Danesi,Marcel,Winter,2017,3.6,3.73,3.85,3.53,3.62,3.42,4.35,2.77,3.73,447.0,107,Language & Society ANT253H1-S-LEC0101
ANT,ARTSC,ANT314H1,Arch Pacific Nwest,Coupland,Gary,Winter,2017,3.9,4.0,4.0,3.9,3.9,3.3,4.0,2.9,3.6,24.0,8,Arch Pacific Nwest ANT314H1-S-LEC0101
ANT,ARTSC,ANT327H1,Diversity,McElhinny,Bonnie,Winter,2017,4.2,4.4,3.9,3.8,4.0,3.4,3.8,3.9,3.7,35.0,11,Diversity ANT327H1-S-LEC0101
ANT,ARTSC,ANT333Y1,Liv Primate Adapt,Lehman,Shawn,Winter,2017,4.3,4.4,4.0,3.8,3.7,3.8,4.7,3.3,4.2,27.0,16,Liv Primate Adapt ANT333Y1-Y-LEC0101
ANT,ARTSC,ANT336H1,Evol Anth Theory,Viola,T.,Winter,2017,3.8,3.9,3.9,3.4,3.3,3.6,4.1,3.4,3.1,33.0,15,Evol Anth Theory ANT336H1-S-LEC0101
ANT,ARTSC,ANT341H1,China in Transition,Sung,Wen-Ching,Winter,2017,4.1,4.5,4.3,4.2,4.1,4.1,4.3,3.1,4.2,43.0,23,China in Transition ANT341H1-S-LEC0101
ANT,ARTSC,ANT345H1,Glob Hlth Anth Persp,Bright,Kristin,Winter,2017,4.1,4.0,4.1,3.9,3.6,3.9,4.4,4.1,3.6,58.0,16,Glob Hlth Anth Persp ANT345H1-S-LEC0101
ANT,ARTSC,ANT356H1,Ant of Religion,Gillison,Gillian,Winter,2017,4.0,3.8,3.0,3.1,3.4,3.2,3.2,3.0,3.2,50.0,27,Ant of Religion ANT356H1-S-LEC0101
ANT,ARTSC,ANT371H1,Human Nutrition Ecol,Gamble,Julia,Winter,2017,3.8,4.0,4.3,3.8,3.9,3.9,4.2,3.0,3.7,64.0,25,Human Nutrition Ecol ANT371H1-S-LEC0101
ANT,ARTSC,ANT380H1,Craft Soc Cult Ant,Satsuka,Shiho,Winter,2017,4.6,4.7,4.3,4.4,4.3,4.4,4.6,3.9,4.7,16.0,11,Craft Soc Cult Ant ANT380H1-S-LEC0101
ANT,ARTSC,ANT390H1,Topics in Anthro,Majumder,Atreyee,Winter,2017,5.0,4.6,4.8,4.6,4.6,4.6,4.2,3.6,4.6,10.0,5,Topics in Anthro ANT390H1-S-LEC0101
ANT,ARTSC,ANT411H1,Adv Archaeol Theory,Swenson,Edward,Winter,2017,4.3,4.0,3.8,3.7,3.8,3.6,4.3,4.6,3.1,17.0,12,Adv Archaeol Theory ANT411H1-S-LEC0101
ANT,ARTSC,ANT415Y1,Faunal Archaeo - Osteo,Friesen,T,Winter,2017,5.0,5.0,5.0,5.0,4.9,5.0,5.0,4.6,5.0,11.0,8,Faunal Archaeo - Osteo ANT415Y1-Y-LEC0101
ANT,ARTSC,ANT420H1,Arch of Inequality,Coupland,Gary,Winter,2017,3.7,3.9,4.0,4.1,4.2,3.7,4.0,2.6,4.1,21.0,10,Arch of Inequality ANT420H1-S-LEC0101
ANT,ARTSC,ANT427H1,Lang Ideo Polit Econ,Riskedahl,Diane,Winter,2017,4.2,4.1,4.4,4.6,4.4,4.0,4.7,3.2,4.2,12.0,9,Lang Ideo Polit Econ ANT427H1-S-LEC0101
ANT,ARTSC,ANT434H1,Health Diet & Dis,Gamble,Julia,Winter,2017,4.3,4.4,4.1,3.9,4.0,3.9,4.1,3.5,4.0,21.0,13,Health Diet & Dis ANT434H1-S-LEC0101
ANT,ARTSC,ANT435H1,Anthropol Childcare,Gamble,Julia,Winter,2017,3.8,3.8,3.9,3.9,3.7,3.4,3.7,3.1,3.7,20.0,9,Anthropol Childcare ANT435H1-S-LEC0101
ANT,ARTSC,ANT438H1,Emerging Schol Evo,Badescu,Iulia,Winter,2017,3.9,4.0,4.0,3.8,3.7,3.0,4.3,3.2,3.6,22.0,12,Emerging Schol Bio ANT438H1-S-LEC5101
ANT,ARTSC,ANT445H1,Science as Cult&Prac,Satsuka,Shiho,Winter,2017,4.71,4.71,4.71,4.33,4.67,4.43,4.29,3.71,3.86,9.0,7,Science as Cult&Prac ANT445H1-S-LEC0101
ANT,ARTSC,ANT462H1,Anthro of Affect,Dave,Prakruti,Winter,2017,4.5,4.4,4.5,4.5,4.6,4.1,4.7,3.5,4.4,21.0,11,Anthro of Affect ANT462H1-S-LEC5101
ANT,ARTSC,ANT474H1,Ethnographies of HIV,Wardlow,Holly,Winter,2017,4.9,4.9,5.0,4.9,4.9,4.8,4.9,3.3,4.8,18.0,8,Ethnographies of HIV ANT474H1-S-LEC0101
ANT,ARTSC,ANT475H1,Reading Ethnography,Boddy,Janice,Winter,2017,4.2,4.7,4.7,4.5,4.5,4.3,4.0,3.8,4.3,12.0,6,Reading Ethnography ANT475H1-S-LEC0101
ANT,ARTSC,ANT480Y1,Spec Topics: Ant Research,Patton,Anna,Winter,2017,4.7,4.8,4.7,4.4,4.4,4.9,4.8,3.8,4.8,11.0,9,Spec Topics: Ant Research ANT480Y1-Y-LEC0101
ANT,ARTSC,ANT485H1,Emerging Schol Scl,Gagne,Mathew,Winter,2017,4.86,4.57,4.57,4.43,4.43,4.17,4.43,3.57,4.14,9.0,7,Emerging Schol Scl ANT485H1-S-LEC5101
ANT,ARTSC,ANT324H1,Tourism & Global,Satsuka,Shiho,Summer,2017,4.5,4.8,4.3,4.3,4.2,4.4,4.3,3.0,4.3,37.0,13,Tourism & Global ANT324H1-S-LEC0101
ANT,ARTSC,ARH312Y1,Archaeological Lab,Patton,Anna,Winter,2017,3.0,3.5,4.1,3.3,3.3,2.9,3.9,3.3,2.9,26.0,8,Archaeological Lab ARH312Y1-Y-LEC0101
ANT,ARTSC,ARH360H1,Prehistory Near East,Chazan,Michael,Winter,2017,4.5,4.5,4.5,4.2,4.0,4.0,4.7,3.5,4.2,20.0,6,Prehistory Near East ARH360H1-S-LEC0101
ANT,ARTSC,ANT349H1,Ant & New Technologies,Visan,Laura,Summer,2018,4.4,4.8,4.7,4.3,4.4,4.4,4.3,3.0,4.5,34.0,12,Ant & New Technologies ANT349H1-S-LEC0101
ANT,ARTSC,ARH306Y1,Arch Field Methods,Duffy,Paul,Summer,2018,4.6,4.8,4.6,3.8,4.0,4.2,4.6,3.2,4.2,14.0,5,Arch Field Methods ARH306Y1-Y-LEC0101
ANT,ARTSC,ARH306Y1,Arch Field Methods,Stewart,Sarah,Summer,2018,4.6,4.8,4.4,3.8,4.0,4.2,4.2,3.2,4.2,14.0,5,Arch Field Methods ARH306Y1-Y-LEC0101
ANT,ARTSC,ANT207H1,Core Concepts Social,Clark,Dylan,Summer,2018,4.8,4.8,4.9,4.5,4.7,4.7,4.9,3.7,4.3,49.0,17,Core Concepts Social ANT207H1-S-LEC0101
ANT,ARTSC,ANT100Y1,Intro Anthropology,Clark,Dylan,Summer,2018,3.5,3.5,3.1,3.0,2.8,2.6,3.4,3.9,3.0,61.0,8,Intro Anthropology ANT100Y1-Y-LEC5101 (B)
ANT,ARTSC,ANT253H1,Language & Society,Danesi,Marcel,Summer,2018,4.2,4.1,4.5,3.9,4.0,4.1,4.5,2.6,4.2,162.0,31,Language & Society ANT253H1-S-LEC0101
ANT,ARTSC,ANT204H1,Ant of Contemp World,Clark,Dylan,Summer,2018,4.3,4.3,4.5,3.6,3.8,4.1,4.9,3.3,3.9,54.0,14,Ant of Contemp World ANT204H1-F-LEC0101
ANT,ARTSC,ANT100Y1,Intro Anthropology,Lehman,Shawn,Summer,2018,4.1,4.3,4.2,4.0,3.9,3.6,4.2,3.6,3.9,67.0,10,Intro Anthropology ANT100Y1-Y-LEC5101 (A)
ANT,ARTSC,ANT324H1,Tourism & Global,Satsuka,Shiho,Summer,2018,4.2,4.5,4.3,4.3,4.3,4.3,4.4,3.1,4.1,42.0,16,Tourism & Global ANT324H1-F-LEC0101
ANT,ARTSC,ANT204H1,Ant of Contemp World,Clark,Dylan,Summer,2017,4.7,4.6,4.8,4.3,4.3,4.6,4.8,3.6,4.7,47.0,12,Ant of Contemp World ANT204H1-F-LEC0101
ANT,ARTSC,ANT346H1,Anthropology of Food,Clark,Dylan,Summer,2017,3.8,4.0,4.3,3.4,3.8,3.7,4.3,3.4,3.6,58.0,17,Anthropology of Food ANT346H1-F-LEC0101
ANT,ARTSC,ARH306Y1,Arch Field Methods,Duffy,Paul,Summer,2017,4.7,4.8,5.0,4.5,4.5,4.5,4.7,3.3,4.7,11.0,6,Arch Field Methods ARH306Y1-F-LEC0101
ANT,ARTSC,ARH306Y1,Arch Field Methods,Stewart,Sarah,Summer,2017,4.7,4.8,4.8,4.5,4.5,4.5,4.8,3.3,4.7,11.0,6,Arch Field Methods ARH306Y1-F-LEC0101
ANT,ARTSC,ANT437H1,Intro to Virtual Anthropology,Viola,T.,Summer,2017,4.9,5.0,4.9,4.9,4.8,4.8,4.8,3.1,4.6,9.0,9,Intro to Virtual Anthropology ANT437H1-F-LEC0101
ANT,ARTSC,ANT343H1,Social Ant of Gender,Nixon,Kevin,Summer,2017,4.3,4.0,3.5,3.5,3.7,3.3,4.7,4.3,4.2,23.0,6,Social Ant of Gender ANT343H1-F-LEC5101
ANT,ARTSC,ANT396Y0,Special Topics,Urbancic,Anne,Summer,2017,5.0,5.0,4.9,5.0,5.0,4.9,5.0,2.7,5.0,28.0,7,Special Topics ANT396Y0-S-LEC3001
ANT,ARTSC,JAH391Y0,Topics: Anthro & Hist,Kalmar,Ivan,Summer,2017,3.6,3.5,3.4,3.5,3.7,3.1,4.0,3.1,2.5,25.0,11,Topics: Anthro & Hist JAH391Y0-S-LEC3001
ANT,ARTSC,ANT207H1,Core Concepts Social,Taylor,Jessica,Summer,2017,4.2,4.2,4.3,3.8,3.8,3.8,4.2,3.2,3.7,53.0,21,Core Concepts Social ANT207H1-S-LEC0101
ANT,ARTSC,ANT100Y1,Intro Anthropology,Barac,Victor,Summer,2017,3.5,3.8,3.0,3.5,3.5,3.0,2.8,3.3,3.3,40.0,6,Intro Anthropology ANT100Y1-Y-LEC5101 (B)
ANT,ARTSC,ANT253H1,Language & Society,Danesi,Marcel,Summer,2017,4.2,4.4,4.7,4.3,4.3,4.4,4.8,2.7,4.6,143.0,33,Language & Society ANT253H1-S-LEC0101
ANT,ARTSC,ANT204H1,Ant of Contemp World,Riskedahl,Diane,Summer,2014,3.3,3.5,3.8,3.6,3.3,3.3,3.9,3.3,3.2,43.0,14,Ant of Contemp World ANT204H1-LEC0101
ANT,ARTSC,ANT366H1,Anthropology of Activism,Jofre,Daniella,Summer,2014,2.0,1.8,1.9,1.9,2.2,1.8,2.4,3.3,1.9,29.0,15,Ant Social Movements ANT366H1-LEC5101
ANT,ARTSC,ANT348H1,Medical Anthro: Socio-Cultural,Maxwell,Krista,Summer,2014,4.3,4.3,4.3,4.0,4.0,3.9,4.0,4.1,3.9,21.0,14,Anthrop of Health ANT348H1-S -LEC0101
ANT,ARTSC,ANT346H1,Anthropology of Food,Kappeler,Aaron,Summer,2014,4.5,4.6,4.9,4.2,4.4,4.6,4.8,3.1,4.7,67.0,25,Anthropology of Food ANT346H1-S -LEC5101
ANT,ARTSC,ARH306Y1,Arch Field Methods,Banning,Edward,Summer,2014,4.4,4.7,4.8,4.6,4.4,4.8,4.8,3.6,4.8,22.0,9,Arch Field Methods ARH306Y1-LEC0101
ANT,ARTSC,ARH306Y1,Arch Field Methods,Stewart,Sarah,Summer,2014,4.4,4.7,4.8,4.6,4.4,4.8,4.8,3.6,4.8,22.0,9,Arch Field Methods ARH306Y1-LEC0101
ANT,ARTSC,ANT207H1,Core Concepts Social,Stinson,James,Summer,2014,4.2,4.3,4.1,3.6,3.8,3.8,3.9,3.1,4.2,60.0,25,Core Concepts Social ANT207H1-LEC0101
ANT,ARTSC,ANT100Y1,Intro Anthropology,Lehman,Shawn,Summer,2014,3.2,3.2,3.3,3.1,2.8,2.8,3.7,3.2,3.2,53.0,12,Intro Anthropology ANT100Y1-LEC5101
ANT,ARTSC,ANT100Y1,Intro Anthropology,Stinson,James,Summer,2014,3.2,3.5,3.2,2.8,2.6,2.8,3.4,2.8,2.9,53.0,16,Intro Anthropology ANT100Y1-LEC5101 (STINSON)
ANT,ARTSC,ANT200Y1,Intro Archaeology,Humphrey,Emma,Summer,2014,4.0,4.1,4.4,3.8,4.0,4.3,4.2,3.0,4.1,38.0,12,Intro Archaeology ANT200Y1-LEC5101
ANT,ARTSC,ANT253H1,Language & Society,Danesi,Marcel,Summer,2014,3.2,3.3,3.6,2.7,2.8,3.0,4.1,2.4,3.6,108.0,27,Language & Society ANT253H1-LEC5101
ANT,ARTSC,ANT330Y0,Paleoant Fld School ANT330Y0-S,Begun,David,Summer,2014,4.5,4.5,4.7,4.7,4.7,4.2,4.5,2.8,4.5,8.0,6,Paleoant Fld School ANT330Y0-S -LEC3001
ANT,ARTSC,ANT343H1,Social Ant of Gender,Clark,Dylan,Summer,2014,4.6,4.5,4.2,3.8,3.9,4.0,4.6,3.8,4.1,31.0,16,Social Ant of Gender ANT343H1-LEC0101
ANT,ARTSC,ANT100Y1,Intro Anthropology,Lehman,Shawn,Summer,2013,4.1,4.2,4.7,3.2,3.5,3.5,,2.9,3.8,53.0,17,Intro Anthropology ANT100Y1-LEC5101
ANT,ARTSC,ANT200Y1,Intro Archaeology,Patton,Anna,Summer,2013,4.0,4.2,4.4,4.1,3.9,4.1,,2.6,4.1,40.0,12,Intro Archaeology ANT200Y1-LEC5101
ANT,ARTSC,ANT204H1,Ant of Contemp World,Cohen,Saul,Summer,2013,4.5,4.3,4.5,4.1,4.1,4.0,,2.9,4.1,60.0,19,Ant of Contemp World ANT204H1-LEC0101
ANT,ARTSC,ANT207H1,Core Concepts Social,Taylor,Jessica,Summer,2013,3.7,3.7,3.4,3.7,3.8,3.3,,3.2,3.4,64.0,17,Core Concepts Social ANT207H1-LEC0101
ANT,ARTSC,ANT253H1,Language & Society,Danesi,Marcel,Summer,2013,4.0,4.1,4.5,3.3,3.3,3.6,,2.8,4.2,95.0,22,Language & Society ANT253H1-LEC5101
ANT,ARTSC,ANT345H1,Glob Hlth Anth Persp,Sikstrom,Laura,Summer,2013,4.6,4.5,4.5,4.1,4.3,4.3,,3.3,4.6,48.0,12,Glob Hlth Anth Persp ANT345H1-LEC0101
ANT,ARTSC,ARH306Y1,Arch Field Methods,Banning,Edward,Summer,2013,4.7,4.8,4.7,4.7,4.7,4.8,,3.3,4.7,20.0,6,Arch Field Methods ARH306Y1-LEC0101
ANT,ARTSC,ARH306Y1,Arch Field Methods,Stewart,Sarah,Summer,2013,4.7,4.8,4.8,4.7,4.7,4.8,,3.3,4.7,20.0,6,Arch Field Methods ARH306Y1-LEC0101
ANT,ARTSC,ANT100Y1,Intro Anthropology,Rudiak-Gould,Peter,Summer,2015,4.1,3.9,4.4,3.6,3.7,3.9,4.5,3.2,4.0,55.0,27,Intro Anthropology ANT100Y1-Y-LEC5101 (B)
ANT,ARTSC,ANT100Y1,Intro Anthropology,Lehman,Shawn,Summer,2015,3.9,4.1,3.7,3.3,3.4,3.6,4.4,3.0,3.9,64.0,16,Intro Anthropology ANT100Y1-Y-LEC5101 (LEHMAN)
ANT,ARTSC,ANT200Y1,Intro Archaeology,Gregg,Michael,Summer,2015,4.8,4.8,4.9,4.9,4.7,4.6,4.7,3.1,4.7,25.0,10,Intro Archaeology ANT200Y1-Y-LEC5101
ANT,ARTSC,ANT253H1,Language & Society,Danesi,Marcel,Summer,2015,4.2,4.2,4.6,4.1,4.4,4.1,4.6,2.8,4.5,105.0,24,Language & Society ANT253H1-F-LEC5101
ANT,ARTSC,ANT333Y1,Liv Primate Adapt,Reid,Michael,Summer,2015,4.8,5.0,5.0,4.8,4.8,5.0,5.0,3.1,4.9,22.0,9,Liv Primate Adapt ANT333Y1-Y-LEC0101
ANT,ARTSC,ANT200Y1,Intro Archaeology,Chazan,Michael,Fall,2014,3.3,3.7,3.3,3.4,3.5,3.1,3.9,2.8,3.5,209.0,66,Intro Archaeology ANT200Y1-Y-LEC5101
ANT,ARTSC,ANT203Y1,Nature of Humans,Wade,Andrew,Fall,2014,3.7,3.9,3.8,3.8,3.8,3.5,3.6,2.9,3.7,165.0,97,Nature of Humans ANT203Y1-Y-LEC5101
ANT,ARTSC,ANT204H1,Ant of Contemp World,Dave,Prakruti,Fall,2014,4.4,4.3,4.5,3.6,3.6,4.0,4.7,3.2,4.2,276.0,123,Ant of Contemp World ANT204H1-F-LEC0101
ANT,ARTSC,ANT207H1,Core Concepts Social,Boddy,Janice,Fall,2014,4.1,4.3,4.0,4.1,4.1,3.9,3.8,3.2,3.9,146.0,52,Core Concepts Social ANT207H1-F-LEC0101
ANT,ARTSC,ANT208H1,Med Ant Evol Perspec,Sellen,Daniel,Fall,2014,3.8,4.0,3.0,3.7,3.8,3.4,3.1,2.9,3.5,182.0,85,Med Ant Evol Perspec ANT208H1-F-LEC0101
ANT,ARTSC,ANT315H1,Arctic Archaeology,Friesen,T,Fall,2014,4.2,4.5,4.6,4.2,4.0,4.1,4.5,3.1,4.1,42.0,20,Arctic Archaeology ANT315H1-F-LEC0101
ANT,ARTSC,ANT322H1,Ant of Youth Culture,Danesi,Marcel,Fall,2014,3.8,3.8,4.5,3.7,3.7,3.8,4.6,2.3,4.5,125.0,35,Ant of Youth Culture ANT322H1-F-LEC0101
ANT,ARTSC,ANT324H1,Tourism & Global,Stinson,James,Fall,2014,3.9,4.2,4.1,3.8,3.9,3.7,4.0,3.6,3.9,66.0,31,Tourism & Global ANT324H1-F-LEC0101
ANT,ARTSC,ANT329H1,Lang Power Structure,Luong,Hy,Fall,2014,3.7,3.8,3.5,2.9,3.3,3.2,3.5,2.8,3.3,36.0,13,Lang Power Structure ANT329H1-F-LEC0101
ANT,ARTSC,ANT333Y1,Liv Primate Adapt,Lehman,Shawn,Fall,2014,4.3,4.3,4.7,3.8,3.6,4.0,4.7,3.3,4.3,58.0,20,Liv Primate Adapt ANT333Y1-Y-LEC0101
ANT,ARTSC,ANT334H1,Human Skeletal Biol,Pfeiffer,Susan,Fall,2014,4.3,4.4,4.4,4.0,3.7,4.0,4.5,3.8,3.9,57.0,22,Human Skeletal Biol ANT334H1-F-LEC0101
ANT,ARTSC,ANT335Y1,Human Evolution,Begun,David,Fall,2014,4.2,4.1,4.1,3.5,3.3,3.3,4.0,3.5,3.4,57.0,24,Human Evolution ANT335Y1-F-LEC0101
ANT,ARTSC,ANT336H1,Evol Anth Theory,Pfeiffer,Susan,Fall,2014,4.4,4.3,4.6,3.9,4.1,4.1,4.7,3.6,4.3,52.0,23,Evol Anth Theory ANT336H1-F-LEC0101
ANT,ARTSC,ANT348H1,Medical Anthro: Socio-Cultural,Maxwell,Krista,Fall,2014,4.6,4.7,4.6,4.5,4.4,4.2,4.4,3.8,4.2,42.0,27,Anthrop of Health ANT348H1-F-LEC0101
ANT,ARTSC,ANT351H1,Contested Environ,Stinson,James,Fall,2014,4.2,4.3,3.9,3.7,3.9,3.9,3.9,3.6,3.8,66.0,33,Contested Environ ANT351H1-F-LEC0101
ANT,ARTSC,ANT358H1,Med Ant & Soc Just,Sikstrom,Laura,Fall,2014,4.4,4.4,4.3,4.0,4.0,4.0,4.2,3.5,4.3,63.0,23,Med Ant & Soc Just ANT358H1-F-LEC0101
ANT,ARTSC,ANT410H1,Hunter - Gatherers,Patton,Anna,Fall,2014,4.5,4.6,4.7,4.5,4.5,4.5,4.5,3.6,4.5,17.0,13,Hunter - Gatherers ANT410H1-F-LEC0101
ANT,ARTSC,ANT411H1,Adv Archaeol Theory,Patton,Anna,Fall,2014,4.9,5.0,4.9,4.7,4.9,4.9,4.5,3.9,4.6,14.0,8,Adv Archaeol Theory ANT411H1-F-LEC0101
ANT,ARTSC,ANT412H1,Historical Archaeology,Banning,Edward,Fall,2014,4.8,4.9,5.0,4.9,4.8,4.5,5.0,3.9,4.8,14.0,8,Historical Archaeology ANT412H1-F-LEC0101
ANT,ARTSC,ANT432H1,Evolving Human Skull,Newton,Jennifer,Fall,2014,3.2,3.2,2.8,2.9,2.6,2.3,3.4,3.4,2.5,23.0,11,Evolving Human Skull ANT432H1-F-LEC0101
ANT,ARTSC,ANT440H1,Society in Transition,Li,Tania,Fall,2014,4.4,4.7,4.9,4.6,4.6,4.4,4.6,3.8,4.6,19.0,9,Society in Transition ANT440H1-F-LEC5101
ANT,ARTSC,ANT451H1,His of Ant Thought,Gillison,Gillian,Fall,2014,5.0,5.0,4.6,4.2,4.2,4.0,4.2,3.6,4.4,7.0,5,His of Ant Thought ANT451H1-F-LEC0101
ANT,ARTSC,ANT475H1,Reading Ethnography,Napolitano,Valentina,Fall,2014,3.7,3.6,4.0,3.6,3.4,3.6,3.9,4.0,3.0,10.0,7,Reading Ethnography ANT475H1-F-LEC0101
ANT,ARTSC,ANT476H1,Body Self & Sociality,Boddy,Janice,Fall,2014,4.9,4.5,4.8,4.3,4.8,4.6,4.4,3.9,4.5,11.0,8,Body Self & Sociality ANT476H1-F-LEC0101
ANT,ARTSC,ANT486H1,Socio-Cult Rsch Sem,Wardlow,Holly,Fall,2014,5.0,5.0,5.0,5.0,5.0,4.9,5.0,3.4,5.0,20.0,10,Socio-Cult Rsch Sem ANT486H1-F-LEC5101
ANT,ARTSC,ARH305H1,Archaeological Inter,Coupland,Gary,Fall,2014,4.1,4.3,4.0,4.3,4.4,4.0,4.1,3.4,4.1,47.0,30,Archaeological Inter ARH305H1-F-LEC0101
ANT,ARTSC,ANT100Y1,Intro Anthropology,Friesen,T,Winter,2014,3.5,3.7,2.8,3.5,3.7,3.0,3.2,2.8,3.2,17.0,9,Intro Anthropology ANT100Y1-LEC2001
ANT,ARTSC,ANT100Y1,Intro Anthropology,Kalmar,Ivan,Winter,2014,3.5,3.7,3.5,3.5,3.7,3.0,4.0,2.8,3.2,17.0,9,Intro Anthropology ANT100Y1-LEC2001
ANT,ARTSC,ANT100Y1,Intro Anthropology,Lehman,Shawn,Winter,2014,3.5,3.7,3.3,3.5,3.7,3.0,4.3,2.8,3.2,17.0,9,Intro Anthropology ANT100Y1-LEC2001
ANT,ARTSC,ANT100Y1,Intro Anthropology,Stinson,James,Winter,2014,3.5,3.7,3.2,3.5,3.7,3.0,3.5,2.8,3.2,17.0,9,Intro Anthropology ANT100Y1-LEC2001
ANT,ARTSC,ANT100Y1,Intro Anthropology,Friesen,T,Winter,2014,3.3,3.7,3.1,3.3,3.3,3.1,3.1,2.7,3.4,810.0,311,Intro Anthropology ANT100Y1-LEC5101
ANT,ARTSC,ANT100Y1,Intro Anthropology,Kalmar,Ivan,Winter,2014,3.3,3.7,4.2,3.3,3.3,3.1,4.3,2.7,3.4,810.0,311,Intro Anthropology ANT100Y1-LEC5101
ANT,ARTSC,ANT100Y1,Intro Anthropology,Lehman,Shawn,Winter,2014,3.3,3.7,4.3,3.3,3.3,3.1,4.4,2.7,3.4,810.0,311,Intro Anthropology ANT100Y1-LEC5101
ANT,ARTSC,ANT100Y1,Intro Anthropology,Stinson,James,Winter,2014,3.3,3.7,3.1,3.3,3.3,3.1,3.1,2.7,3.4,810.0,311,Intro Anthropology ANT100Y1-LEC5101
ANT,ARTSC,ANT200Y1,Intro Archaeology,Chazan,Michael,Winter,2014,3.5,4.0,3.3,3.8,3.8,3.4,3.7,2.9,3.4,258.0,99,Intro Archaeology ANT200Y1-LEC5101
ANT,ARTSC,ANT203Y1,Nature of Humans,MacKenzie,Amber,Winter,2014,4.4,4.6,4.6,4.2,4.2,4.2,4.5,2.9,4.5,201.0,77,Nature of Humans ANT203Y1-LEC5101
ANT,ARTSC,ANT207H1,Core Concepts Social,Boddy,Janice,Winter,2014,3.2,3.5,3.1,3.3,3.4,3.0,3.2,3.1,3.1,269.0,103,Core Concepts Social ANT207H1-LEC0101
ANT,ARTSC,ANT208H1,Med Ant Evol Perspec,Little,Christopher,Winter,2014,3.1,3.3,2.4,2.9,3.0,2.5,2.3,3.1,2.7,306.0,110,Med Ant Evol Perspec ANT208H1-LEC0101
ANT,ARTSC,ANT322H1,Ant of Youth Culture,Danesi,Marcel,Winter,2014,3.5,3.6,4.0,3.0,2.9,3.3,4.5,2.8,3.9,287.0,98,Ant of Youth Culture ANT322H1-LEC0101
ANT,ARTSC,ANT347Y1,Metropolis: Global Cities,Kelly,Sharon,Winter,2014,3.8,3.9,4.3,4.0,4.0,3.7,4.5,3.3,3.7,63.0,33,Metropolis: Global Cities ANT347Y1-LEC0101
ANT,ARTSC,ANT356H1,Ant of Religion,Dagtas,Mahiye,Winter,2014,3.3,3.6,3.0,3.4,3.6,3.0,2.9,3.5,2.8,60.0,23,Ant of Religion ANT356H1-LEC5101
ANT,ARTSC,ANT369H1,Anthro in Action,Barac,Victor,Winter,2014,3.6,3.7,4.0,3.8,3.8,3.4,3.6,2.9,3.8,68.0,25,Anthro in Action ANT369H1-LEC5101
ANT,ARTSC,ANT370H1,Intro Soc Ant Theory,Wardlow,Holly,Winter,2014,4.2,4.5,4.3,3.9,3.9,3.9,4.3,3.3,4.0,72.0,31,Intro Soc Ant Theory ANT370H1-LEC5101
ANT,ARTSC,ANT372H1,Cultural Property,Krmpotich,Cara,Winter,2014,4.4,4.6,4.8,4.4,4.4,4.3,4.7,2.8,4.5,66.0,35,Cultural Property ANT372H1-LEC0101
ANT,ARTSC,ANT380H1,Craft Soc Cult Ant,Satsuka,Shiho,Winter,2014,3.2,3.4,2.8,3.7,3.9,2.7,3.2,3.9,2.8,24.0,9,Craft Soc Cult Ant ANT380H1-LEC0101
ANT,ARTSC,ANT409H1,Landscape Archaeology,Duffy,Paul,Winter,2014,4.2,4.1,4.2,4.3,4.1,4.0,4.1,3.1,4.2,23.0,10,Landscape Archaeology ANT409H1-LEC0101
ANT,ARTSC,ANT410H1,Hunter - Gatherers,Bilton,David,Winter,2014,4.3,4.5,4.7,4.2,4.3,4.3,4.5,3.7,4.0,18.0,6,Hunter - Gatherers ANT410H1-LEC5101
ANT,ARTSC,ANT411H1,Adv Archaeol Theory,Swenson,Edward,Winter,2014,4.6,4.4,4.2,4.0,4.2,4.0,4.6,4.3,4.2,22.0,12,Adv Archaeol Theory ANT411H1-LEC0101
ANT,ARTSC,ANT420H1,Arch of Inequality,Creese,John,Winter,2014,3.7,3.8,3.9,3.6,3.3,3.3,3.7,3.4,3.5,27.0,18,Arch of Inequality ANT420H1-LEC0101
ANT,ARTSC,ANT425H1,Lang in Ant Thought,Luong,Hy,Winter,2014,4.5,4.5,4.8,4.2,4.0,4.3,4.5,3.3,4.4,19.0,13,Lang in Ant Thought ANT425H1-LEC0101
ANT,ARTSC,ANT434H1,Health Diet & Dis,Pfeiffer,Susan,Winter,2014,4.1,4.0,3.9,3.9,3.5,3.5,4.2,3.5,3.5,29.0,13,Health  Diet & Dis ANT434H1-LEC0101
